"","gnb","tnb","gns","farmer","optim","rep","landscape"
"1773",-5661461819083.78,-5152246235678.28,-157936186.305793,-525353.306186701,"Farmer",73,34
"1774",-4812837842152.58,-1478832185507.46,-166367665.028571,-756930.391546538,"Farmer",73,35
"1775",-5781267413906.94,-1418942735176.67,-174607778.320033,-720397.728863554,"Farmer",73,36
"1776",-3414605018591.01,-1149186072670.68,-158851974.378547,-792723.217460982,"Farmer",73,37
"1777",-5302972776822.73,-3064429209083.78,-161618123.842987,-645255.773577996,"Farmer",73,38
"1778",-1494073869956.62,-433140124038.115,-137947544.35432,-880319.311894216,"Farmer",73,39
"1779",-7361003920114.49,-2643826077601.4,-179410252.492014,-664992.243196005,"Farmer",73,40
"1780",-7716779473571.69,-3032256380973.68,-181688953.951956,-635997.724787747,"Farmer",73,41
"1781",-2975255436883.21,-675162019466.243,-155688265.81727,-832318.145339344,"Farmer",73,42
"1782",-1177302737418.2,-322298382717.128,-136680531.866635,-900460.863433321,"Farmer",73,43
"1783",-4487046043476.18,-1704415851626.17,-160421637.080016,-736213.797662801,"Farmer",73,44
"1784",-5486614481034.61,-4080859777903.44,-157962872.067752,-593578.042685489,"Farmer",73,45
"1785",-1717716237860.75,-363267650869.678,-143935427.690498,-904537.734360594,"Farmer",73,46
"1786",-3247236613363.12,-1099366447926.72,-152204890.960031,-800103.065385758,"Farmer",73,47
"1787",-5833198543509.25,-3508967473269.09,-168776735.694162,-629998.835312354,"Farmer",73,48
"1788",-1148915919769.98,-219089117546.418,-135900812.117904,-936213.491072411,"Farmer",73,49
"1789",-3505192289058.18,-2126752659564.4,-148681269.287928,-702294.305926102,"Farmer",73,50
"1790",-9470976879470.32,-5043267798625.12,-183398999.818792,-519127.43184091,"Farmer",74,1
"1791",-1374971857196.62,-170431421168.324,-143022083.283448,-976667.066117413,"Farmer",74,2
"1792",-1142745771990.94,-342024359709.653,-133526538.369115,-947922.115611166,"Farmer",74,3
"1793",-7923770979725.79,-3107302939929.05,-186689199.038711,-638779.446874951,"Farmer",74,4
"1794",-7895502450550.64,-6269690117807.47,-170896135.365981,-485565.6246718,"Farmer",74,5
"1795",-2908614582741.06,-1301710759694.73,-149042280.861887,-799353.065275941,"Farmer",74,6
"1796",-3570720497410.73,-1051659183539.69,-159451807.927116,-827828.187631312,"Farmer",74,7
"1797",-6342689360374.17,-2571642289756.41,-179384410.855259,-654993.96510813,"Farmer",74,8
"1798",-9495801262600.73,-5734994349109.28,-182171786.912592,-500043.199228716,"Farmer",74,9
"1799",-7278442635672.74,-3014835483955.1,-179043222.108301,-669042.593958857,"Farmer",74,10
"1800",-3367591441014.44,-760037968205.6,-160705838.793835,-864058.963363555,"Farmer",74,11
"1801",-8168513139005.14,-6181570273637.49,-172797498.041346,-488369.731130817,"Farmer",74,12
"1802",-2498146798823.11,-700277202637.209,-148524450.663492,-872161.602923906,"Farmer",74,13
"1803",-5532695065547.99,-2352515301377.46,-173464677.915833,-683609.966133872,"Farmer",74,14
"1804",-8802527491859.84,-5070435626209.74,-180699351.72252,-557418.260303452,"Farmer",74,15
"1805",-2163971485660.47,-563444554896.436,-144007058.042351,-914676.397968973,"Farmer",74,16
"1806",-6738481386813.64,-4621857603985.58,-168747806.269654,-566505.53343454,"Farmer",74,17
"1807",-1559282583368.12,-232833854776.931,-144094946.746433,-957383.483951696,"Farmer",74,18
"1808",-4885609302981.8,-3276026093572.88,-160073585.418171,-629678.752273923,"Farmer",74,19
"1809",-3808672655719.88,-1821632893138.2,-151768312.743433,-720477.965126602,"Farmer",74,20
"1810",-4122915696164.99,-2176869996244.74,-159682897.799082,-695292.706845732,"Farmer",74,21
"1811",-7108418716979.42,-3794336456931.66,-177237405.45068,-603804.677833609,"Farmer",74,22
"1812",-3906198692985.31,-1240844883853.92,-162727512.564786,-767530.736058533,"Farmer",74,23
"1813",-5952492523550.12,-3435780988335.33,-166504253.333806,-615684.835514302,"Farmer",74,24
"1814",-2478746995565.72,-731919717143.312,-153630780.794313,-839036.967991453,"Farmer",74,25
"1815",-2749589169226.48,-566248649701.493,-155015084.346754,-906981.67013353,"Farmer",74,26
"1816",-9074195797866.08,-4359870520980.94,-181257501.183256,-528092.745506951,"Farmer",74,27
"1817",-3969703088774.98,-1449460835854.23,-163953479.739547,-781244.894702666,"Farmer",74,28
"1818",-4590746070278.59,-1854062100261.38,-165286217.434751,-745404.387182982,"Farmer",74,29
"1819",-1711851466711.42,-424695849723.509,-139319073.299803,-933359.599967381,"Farmer",74,30
"1820",-1936362722208.89,-416576770125.301,-148095268.989544,-920859.580561237,"Farmer",74,31
"1821",-1311742032778.11,-291179299065.932,-137798546.348114,-954648.019822196,"Farmer",74,32
"1822",-2616915972382.65,-908586293617.585,-149502078.274387,-834241.656489198,"Farmer",74,33
"1823",-4255526546966.02,-1505074709741.62,-163573368.979775,-756119.405176269,"Farmer",74,34
"1824",-1330897169918.82,-346725154274.191,-136757758.908267,-940670.955800238,"Farmer",74,35
"1825",-1579856752545.28,-273397841690.175,-140862264.769141,-949067.275258056,"Farmer",74,36
"1826",-8012111536747.89,-5459730322365.34,-172939823.072362,-543678.65368267,"Farmer",74,37
"1827",-5788929164445.26,-1682122080344.31,-177423418.146786,-740243.410755327,"Farmer",74,38
"1828",-7028689857219.24,-4171506957995.07,-168028749.580607,-593295.08724477,"Farmer",74,39
"1829",-2654637427852.46,-607090571282.269,-155558199.857149,-891254.4820295,"Farmer",74,40
"1830",-8391896053075.5,-5283480391166.55,-174463306.223076,-526734.101882069,"Farmer",74,41
"1831",-1793880127144.38,-207139027701.937,-149687181.79402,-973911.175904822,"Farmer",74,42
"1832",-8519060694017.91,-4319080044924.38,-183418926.735615,-581486.742450222,"Farmer",74,43
"1833",-6791004527742.9,-3577269958846.79,-171073608.706413,-604318.249114755,"Farmer",74,44
"1834",-2023187917661.86,-340065181329.447,-148496402.566895,-922910.547593041,"Farmer",74,45
"1835",-8556465403472.67,-3451204342846.59,-185033612.187331,-590958.609783868,"Farmer",74,46
"1836",-4619990974749.98,-1846710606484.31,-166648540.603097,-702510.412295861,"Farmer",74,47
"1837",-1756795997546.56,-278970333473.61,-145554409.169838,-928845.370194912,"Farmer",74,48
"1838",-5562717007817.46,-3897759153693.07,-160903410.641022,-649770.838356578,"Farmer",74,49
"1839",-4322716984603.23,-1909148009107.15,-162823517.76551,-704885.334663932,"Farmer",74,50
"1840",-1588421473958.18,-179229115833.808,-147598134.251817,-984342.454070544,"Farmer",75,1
"1841",-8359642877282.54,-2535426687898,-194018892.152179,-683242.976446109,"Farmer",75,2
"1842",-8057209363156.25,-5904237654268.38,-174961862.923361,-522079.680037922,"Farmer",75,3
"1843",-9130298596253.15,-3875319228241.36,-187755823.229404,-611498.838377169,"Farmer",75,4
"1844",-1264012667368.48,-179862629858.763,-137966077.963988,-973431.161896668,"Farmer",75,5
"1845",-7659102729567.85,-5566007091290.82,-173072502.661298,-548240.074712585,"Farmer",75,6
"1846",-2924171572251.73,-475930233770.542,-154847178.391407,-860726.814165762,"Farmer",75,7
"1847",-2149607978417.65,-291266492694.925,-153242186.906645,-959162.451984974,"Farmer",75,8
"1848",-8770086298046.51,-3170381123560.85,-190294190.770781,-659035.12272395,"Farmer",75,9
"1849",-2422953101255.61,-1054760601196.03,-142456949.004792,-844635.987610699,"Farmer",75,10
"1850",-2803385119870.91,-1134421368721.12,-151215006.364055,-832150.241831225,"Farmer",75,11
"1851",-8129222330597.14,-3450975192155.25,-179459274.478368,-643320.113600438,"Farmer",75,12
"1852",-3889168862099.79,-1639213700805.42,-157551797.291644,-778635.481729711,"Farmer",75,13
"1853",-8552696095449.95,-2871421956284.94,-192811800.821049,-677387.030570787,"Farmer",75,14
"1854",-7642226076833.99,-2710303099843.06,-187576925.013183,-685449.556957418,"Farmer",75,15
"1855",-8245296559121.69,-5139862573723.22,-178490062.918069,-570925.021491212,"Farmer",75,16
"1856",-4857107073900.64,-1178845438409.47,-175264297.814183,-806597.933833075,"Farmer",75,17
"1857",-6720359313417.22,-3607178618714.8,-171758686.994418,-623608.651679127,"Farmer",75,18
"1858",-4124033649867.52,-831182349890.045,-169375948.34501,-816314.054257058,"Farmer",75,19
"1859",-2398966260053,-567195035527.968,-155121117.817652,-899833.885376456,"Farmer",75,20
"1860",-3972909856831.78,-1603681174278.84,-158585731.73175,-789703.03226338,"Farmer",75,21
"1861",-1864214598376.45,-312220289606.111,-151883850.759334,-970822.0361177,"Farmer",75,22
"1862",-6016313073162.72,-3517052716359.23,-167979324.762375,-619656.192075213,"Farmer",75,23
"1863",-9023835256289.05,-4172882383798.35,-184342332.718442,-586129.462934486,"Farmer",75,24
"1864",-6700359912600.22,-4763893328101.11,-170073564.944391,-573051.141997387,"Farmer",75,25
"1865",-7255589550904.87,-4698590404267.45,-174178770.336786,-589515.794751694,"Farmer",75,26
"1866",-2607461379778.01,-1161524118669.32,-145310341.865407,-844287.60774854,"Farmer",75,27
"1867",-2679468356818.56,-973533893805.12,-149863454.58778,-853675.80735336,"Farmer",75,28
"1868",-7301703707464.87,-4424173222295.17,-172586852.900487,-596322.9191268,"Farmer",75,29
"1869",-2072366227412.23,-724643693747.727,-143664241.364794,-887665.765021941,"Farmer",75,30
"1870",-2213457213716.14,-445170402973.928,-151749589.897196,-939767.352854095,"Farmer",75,31
"1871",-4694467767056.31,-2235366305680.31,-161946073.832619,-737736.268802349,"Farmer",75,32
"1872",-2522995732105.23,-396449150556.324,-158016279.039243,-911803.747222001,"Farmer",75,33
"1873",-5161956428876.47,-2906351595558.23,-162785037.165503,-663652.731862222,"Farmer",75,34
"1874",-8958964052357.73,-4387685306032.33,-183219429.56031,-586507.881878115,"Farmer",75,35
"1875",-2295419549444.2,-343282544521.71,-150676496.164334,-928682.171030252,"Farmer",75,36
"1876",-7926321649290.47,-5673164258036.35,-172154357.802896,-524302.910823101,"Farmer",75,37
"1877",-2376848245243.32,-594274935638.957,-145566969.688974,-863718.243016977,"Farmer",75,38
"1878",-4071425182978.97,-796321979435.642,-166276357.661547,-818403.613580759,"Farmer",75,39
"1879",-4487910491490.81,-1799986212930.68,-162584709.661916,-747683.156844197,"Farmer",75,40
"1880",-5830829606480.63,-1976979715333.76,-175724403.831806,-731683.105214463,"Farmer",75,41
"1881",-6280554125076.65,-2014869641920.32,-182330243.576388,-710740.676196786,"Farmer",75,42
"1882",-2301248473420.1,-744589049028.348,-146455143.71625,-873224.081368932,"Farmer",75,43
"1883",-4005717375508.41,-911580611488.104,-161801348.588076,-836090.142750043,"Farmer",75,44
"1884",-6246520619317.89,-1979680575017.49,-177964991.702928,-725090.931826567,"Farmer",75,45
"1885",-2484727796922.77,-446281483357.432,-161801219.874381,-905290.516355244,"Farmer",75,46
"1886",-6333126054467.07,-2319641568906.14,-177687646.467919,-721686.565595277,"Farmer",75,47
"1887",-8186005953760.1,-2451429863125.45,-191320613.940137,-690732.353593025,"Farmer",75,48
"1888",-5579083430883.19,-1571492026572.16,-174433870.117757,-730266.669199678,"Farmer",75,49
"1889",-8119338371933.65,-2208835215333.2,-187634514.113751,-701607.419851628,"Farmer",75,50
"1890",-1814445668788.98,-202987162618.433,-142495466.882614,-1025282.73390772,"FarmerOnly",51,1
"1891",-1473684427152.54,-212482479907.354,-135211250.311434,-1021865.7754782,"FarmerOnly",51,2
"1892",-1117824245703.06,-132871483827.809,-137649852.172238,-1018567.2126981,"FarmerOnly",51,3
"1893",-980549045013.542,-87255098687.2762,-134337484.205197,-1031622.30264196,"FarmerOnly",52,1
"1894",-956883411106.96,-80510849071.8674,-134589126.325449,-1024417.66150474,"FarmerOnly",52,2
"1895",-1075018072619.11,-141181236854.598,-135893183.862322,-1015506.91829623,"FarmerOnly",52,3
"1896",-1507647754350.84,-134185390993.305,-145029542.546279,-1020772.80990978,"FarmerOnly",53,1
"1897",-1225864043306.33,-191739626201.195,-141681148.407103,-1021189.15907572,"FarmerOnly",53,2
"1898",-1112152421429.51,-133938931163.424,-140522119.11317,-1010742.37054577,"FarmerOnly",53,3
"1899",-964000706164.626,-104100311331.036,-135710515.750568,-1010356.39942373,"FarmerOnly",54,1
"1900",-1038188783079.38,-77320704603.746,-141773707.059014,-1007276.60692496,"FarmerOnly",54,2
"1901",-983949824943.097,-97005133656.0595,-138666542.420979,-1004428.57395268,"FarmerOnly",54,3
"1902",-1471875316822.71,-185816726592.721,-140842810.492885,-1013753.86903948,"FarmerOnly",55,1
"1903",-1304917354937.03,-162653134752.257,-138571410.425314,-1014963.5374508,"FarmerOnly",55,2
"1904",-970412568066.141,-140126738754.739,-131338252.609313,-1011315.44213424,"FarmerOnly",55,3
"1905",-1259002121769.89,-142250305904.067,-139803353.752185,-1034665.26552826,"FarmerOnly",56,1
"1906",-1426942247901.13,-152653775866.643,-142902097.206483,-1033489.78026722,"FarmerOnly",56,2
"1907",-1538320169909.34,-153343141133.352,-140593180.314028,-1029680.84860873,"FarmerOnly",56,3
"1908",-1824035223517.28,-199301116744.398,-146594263.901173,-1007861.99509786,"FarmerOnly",57,1
"1909",-1951930059498.13,-162787935097.272,-148069806.628854,-1002948.11939712,"FarmerOnly",57,2
"1910",-1102469664990.47,-115478415240.973,-139772325.122881,-998274.234026444,"FarmerOnly",57,3
"1911",-1323932853871.26,-135979110189.704,-139107922.063147,-1006275.22839475,"FarmerOnly",58,1
"1912",-1345132525595.99,-140510664295.851,-137848373.169764,-1004821.46320841,"FarmerOnly",58,2
"1913",-1299277040543.33,-175588658986.605,-138721794.568513,-1001815.9208911,"FarmerOnly",58,3
"1914",-1570759895710.89,-205720528465.519,-143402030.594329,-1010995.739398,"FarmerOnly",59,1
"1915",-1226458955766.97,-143499081243.08,-140106180.848035,-1006517.6523921,"FarmerOnly",59,2
"1916",-1042233420209.38,-142667377518.78,-137370884.235667,-1005082.5681561,"FarmerOnly",59,3
"1917",-994867394055.555,-69706063626.4855,-136475368.432519,-1029572.19492013,"FarmerOnly",60,1
"1918",-863795072615.636,-92670688171.365,-138721901.857615,-1022793.90930136,"FarmerOnly",60,2
"1919",-1101631568592.55,-107321957745.635,-141055719.251676,-1015279.11451662,"FarmerOnly",60,3
"1920",-1680160429306.72,-198835341140.03,-144751234.721724,-1013085.41250146,"FarmerOnly",61,1
"1921",-896793039556.961,-106744540727.816,-135272290.499755,-1001216.57186893,"FarmerOnly",61,2
"1922",-1203560705916.79,-169579418936.96,-135643741.388545,-1003482.48094478,"FarmerOnly",61,3
"1923",-1448158434513.18,-156243689020.199,-145994920.632262,-1026476.51766358,"FarmerOnly",62,1
"1924",-1220214709339.28,-119839065955.118,-140473792.493882,-1018729.15936048,"FarmerOnly",62,2
"1925",-1338220278994.77,-119454264286.993,-146218052.95849,-1017082.80886628,"FarmerOnly",62,3
"1926",-1162174326204.81,-64033905124.3468,-144466621.842981,-1011874.37134641,"FarmerOnly",63,1
"1927",-1048992209362.98,-79488763280.6248,-136901399.488852,-1009060.54483643,"FarmerOnly",63,2
"1928",-1169472110396.15,-109369563133.54,-139434854.674888,-1006819.93438965,"FarmerOnly",63,3
"1929",-1499906307210.64,-158314658286.975,-145693789.16432,-1004646.11940505,"FarmerOnly",64,1
"1930",-777428095693.61,-69952341132.2924,-136267491.899872,-996465.782374496,"FarmerOnly",64,2
"1931",-740226220964.286,-68082121016.1663,-135987573.332108,-995324.644169793,"FarmerOnly",64,3
"1932",-1341255693323.39,-230599137873.581,-143824835.328404,-1007389.79178117,"FarmerOnly",65,1
"1933",-1270196548386.67,-176493662800.855,-146471722.453993,-1003499.65226139,"FarmerOnly",65,2
"1934",-1426719100026.83,-179893438014.115,-148727145.946661,-1002144.00980207,"FarmerOnly",65,3
"1935",-927458292788.317,-147003266093.362,-135981274.472436,-1031221.87519764,"FarmerOnly",66,1
"1936",-1141781642363.06,-173523545553.961,-138199509.238236,-1026221.13753341,"FarmerOnly",66,2
"1937",-977994388920.953,-158189890370.751,-136532864.056252,-1024721.08657272,"FarmerOnly",66,3
"1938",-1257611443638.79,-126093398112.584,-141583666.103707,-1015660.46991654,"FarmerOnly",67,1
"1939",-1278889114168.17,-137792995692.965,-140356884.949591,-1014905.02006814,"FarmerOnly",67,2
"1940",-1030815509638.54,-93376221811.2442,-139420491.173884,-1010293.48292899,"FarmerOnly",67,3
"1941",-1327428032319.61,-184819466943.458,-143680201.900312,-1015649.62540598,"FarmerOnly",68,1
"1942",-1420891560774.32,-214912174366.004,-144694971.029599,-1011777.10583851,"FarmerOnly",68,2
"1943",-1226522228993.71,-194898230341.568,-140444727.418938,-1009403.04028427,"FarmerOnly",68,3
"1944",-1072893485996.42,-97672372630.7327,-139825645.114997,-1031758.13396393,"FarmerOnly",69,1
"1945",-1015705169707.71,-95120821016.769,-135376522.897403,-1031354.83184141,"FarmerOnly",69,2
"1946",-1011451713415.59,-125082920340.108,-134063478.886073,-1025279.67592653,"FarmerOnly",69,3
"1947",-1232462781769.98,-162355035540.958,-142907602.928234,-995817.186458476,"FarmerOnly",70,1
"1948",-1149722558682.54,-121383547908.459,-141773744.827041,-994084.112438703,"FarmerOnly",70,2
"1949",-1190662887273.67,-134409711223.217,-141386570.476993,-993075.940897131,"FarmerOnly",70,3
"1950",-1175884580693.5,-133040907291,-137235397.276523,-1022388.45668549,"FarmerOnly",71,1
"1951",-1425752279002.19,-129909237455.598,-141241878.299215,-1017458.66857478,"FarmerOnly",71,2
"1952",-1298768722256.92,-209061498061.711,-137277162.086888,-1012000.01870004,"FarmerOnly",71,3
"1953",-1929134611325.32,-136088882406.758,-149137972.807854,-995393.694052171,"FarmerOnly",72,1
"1954",-1677690123869.22,-134021546151.401,-149283175.693571,-995870.051821964,"FarmerOnly",72,2
"1955",-1738405821076.23,-127569148003.163,-149605878.126811,-995659.16341947,"FarmerOnly",72,3
"1956",-1741775650735.95,-146883532045.843,-150064386.977368,-1007887.06041139,"FarmerOnly",73,1
"1957",-1464547543472.58,-144673074652.404,-143669069.656368,-1005251.56255744,"FarmerOnly",73,2
"1958",-1621742032819.16,-113747756665.524,-146106700.47692,-1006927.18839714,"FarmerOnly",73,3
"1959",-1276757247473.16,-95272224413.7525,-141637992.275798,-1026256.05872023,"FarmerOnly",74,1
