"","X.1","X","gnb","tnb","gns","farmer","optim","rep","landscape"
"1732",1732,1732,93399348049813.4,48019059505668.7,5433764724.43601,7844179.67786228,"GNB + TNB + GNS + Farmer",72,43
"1733",1733,1733,75635981236666.1,31464279571328.4,5374654094.25128,8135639.85239836,"GNB + TNB + GNS + Farmer",72,44
"1734",1734,1734,77998623496362.4,37166342648860.2,5350921641.63097,8026645.82751509,"GNB + TNB + GNS + Farmer",72,45
"1735",1735,1735,93862795175197.8,42310709951336.5,5481975971.8499,7903570.87001613,"GNB + TNB + GNS + Farmer",72,46
"1736",1736,1736,74577372290544,34064230339036.4,5336545057.51864,8097758.89739594,"GNB + TNB + GNS + Farmer",72,47
"1737",1737,1737,75436288230459.6,33683528806301.9,5348343951.25503,8066567.99989917,"GNB + TNB + GNS + Farmer",72,48
"1738",1738,1738,78358181938090.2,37020313961268.4,5293975787.06821,8002881.56305875,"GNB + TNB + GNS + Farmer",72,49
"1739",1739,1739,96425740491797.1,52342675493566.5,5406562091.91124,7792701.38882529,"GNB + TNB + GNS + Farmer",72,50
"1740",1740,1740,63066718604590.6,25631046907501.8,5216912676.01062,8181783.77963235,"GNB + TNB + GNS + Farmer",73,1
"1741",1741,1741,62411527579423.9,29100269134576.8,5160524316.80072,8159193.79912062,"GNB + TNB + GNS + Farmer",73,2
"1742",1742,1742,61727591939086.8,27780604520165.1,5181003970.93546,8171683.641654,"GNB + TNB + GNS + Farmer",73,3
"1743",1743,1743,101996775358479,40508431471925.2,5535110199.87736,7874388.82304848,"GNB + TNB + GNS + Farmer",73,4
"1744",1744,1744,95912335114898.5,59078633253111,5340981831.09617,7679667.81102061,"GNB + TNB + GNS + Farmer",73,5
"1745",1745,1745,102598331985312,50214211285199,5489124773.81737,7818501.24691917,"GNB + TNB + GNS + Farmer",73,6
"1746",1746,1746,92878103048966.8,52082128069831.9,5385128646.27127,7799295.13530027,"GNB + TNB + GNS + Farmer",73,7
"1747",1747,1747,95707617995708.3,57573012462281.9,5360448674.33963,7711055.44510386,"GNB + TNB + GNS + Farmer",73,8
"1748",1748,1748,77171209820428.4,34801819183176.8,5349727864.95719,8042854.14513839,"GNB + TNB + GNS + Farmer",73,9
"1749",1749,1749,94982471404932.5,54547743686439.7,5369526050.35022,7742448.17545771,"GNB + TNB + GNS + Farmer",73,10
"1750",1750,1750,74146982601042,37816287033633.8,5284016933.05318,7995321.40542551,"GNB + TNB + GNS + Farmer",73,11
"1751",1751,1751,84296512006443.2,35065686807592.1,5418111370.6674,8032772.16435247,"GNB + TNB + GNS + Farmer",73,12
"1752",1752,1752,97238243088213.1,45438088424143.3,5456699320.15421,7875944.61686517,"GNB + TNB + GNS + Farmer",73,13
"1753",1753,1753,68808893596318,27090001436257.4,5258748229.60225,8136384.88356451,"GNB + TNB + GNS + Farmer",73,14
"1754",1754,1754,72978891348864.6,31901247599593.7,5292976977.16582,8083370.85943094,"GNB + TNB + GNS + Farmer",73,15
"1755",1755,1755,93214721380504.3,53193433433842.6,5380914218.21362,7771425.95976797,"GNB + TNB + GNS + Farmer",73,16
"1756",1756,1756,93275876047208.3,57182417042125.8,5361658188.46485,7730176.65801957,"GNB + TNB + GNS + Farmer",73,17
"1757",1757,1757,89275081553793.3,35765981314893.7,5475772132.34247,8003731.69881059,"GNB + TNB + GNS + Farmer",73,18
"1758",1758,1758,101410360984408,39882813912684.3,5530524398.36397,7894068.51071409,"GNB + TNB + GNS + Farmer",73,19
"1759",1759,1759,92826910709720.1,53430235061751.8,5356637755.71946,7763120.14033115,"GNB + TNB + GNS + Farmer",73,20
"1760",1760,1760,70233988537645.3,29740224505246.8,5299098000.70636,8115681.65171595,"GNB + TNB + GNS + Farmer",73,21
"1761",1761,1761,65054514582740.3,30893197721656.6,5197512037.11523,8118733.54502137,"GNB + TNB + GNS + Farmer",73,22
"1762",1762,1762,66154634024725.4,26977216305226,5233424968.34702,8152676.43200476,"GNB + TNB + GNS + Farmer",73,23
"1763",1763,1763,91152343643597.9,39960034063521.9,5449608403.47595,7930577.5535864,"GNB + TNB + GNS + Farmer",73,24
"1764",1764,1764,101455765510263,47731679479279.1,5501902454.80663,7841907.80808739,"GNB + TNB + GNS + Farmer",73,25
"1765",1765,1765,82012902619691.1,41810935526355.9,5331662352.53843,7945282.70086075,"GNB + TNB + GNS + Farmer",73,26
"1766",1766,1766,71646028165194.8,32385006473493.3,5288023157.7883,8102824.07810993,"GNB + TNB + GNS + Farmer",73,27
"1767",1767,1767,80659628747025.3,42965048025765.1,5324174309.5865,7909038.83807609,"GNB + TNB + GNS + Farmer",73,28
"1768",1768,1768,76294223794641.3,33354768422259.3,5332967929.53155,8070867.20990276,"GNB + TNB + GNS + Farmer",73,29
"1769",1769,1769,75741619662008.2,31658098728546.3,5335834694.63864,8094454.75353777,"GNB + TNB + GNS + Farmer",73,30
"1770",1770,1770,68456835372328.4,28218770362714.8,5274474730.2351,8122659.52417058,"GNB + TNB + GNS + Farmer",73,31
"1771",1771,1771,67123961496431,26687634533667.3,5249830828.57801,8165681.05131388,"GNB + TNB + GNS + Farmer",73,32
"1772",1772,1772,86074792712868.1,49699224856638.3,5307025831.06245,7837922.49364257,"GNB + TNB + GNS + Farmer",73,33
"1773",1773,1773,90045272904236.5,55481628382741.2,5342350532.95616,7739738.23498731,"GNB + TNB + GNS + Farmer",73,34
"1774",1774,1774,86051457768538.4,38350413976336.8,5401309840.63743,7975264.35861285,"GNB + TNB + GNS + Farmer",73,35
"1775",1775,1775,89745099004115.4,37284856345667.4,5433302879.83672,7936532.47709602,"GNB + TNB + GNS + Farmer",73,36
"1776",1776,1776,79051164082009.4,36654066562040.3,5330455088.52443,8013662.39042222,"GNB + TNB + GNS + Farmer",73,37
"1777",1777,1777,88162975088992.8,46600988011116.7,5355863217.07297,7856724.28080544,"GNB + TNB + GNS + Farmer",73,38
"1778",1778,1778,65551255076698.3,29912839277070.9,5208731569.12868,8105052.67080682,"GNB + TNB + GNS + Farmer",73,39
"1779",1779,1779,97670061156474.9,44277379752897.5,5476601198.33203,7881010.27375288,"GNB + TNB + GNS + Farmer",73,40
"1780",1780,1780,99084674458451.7,46198920737004.3,5491131797.8608,7850971.7401026,"GNB + TNB + GNS + Farmer",73,41
"1781",1781,1781,76484816628010,32976336512868.3,5308512205.01354,8054112.66387055,"GNB + TNB + GNS + Farmer",73,42
"1782",1782,1782,64055887479222.2,29314251768764.5,5199740713.04772,8127610.87260219,"GNB + TNB + GNS + Farmer",73,43
"1783",1783,1783,83136884903602.1,39211371012788.2,5371383752.4987,7956255.99512492,"GNB + TNB + GNS + Farmer",73,44
"1784",1784,1784,88076192230219.2,50526560783683.4,5345135465.23109,7809060.91187096,"GNB + TNB + GNS + Farmer",73,45
"1785",1785,1785,67346972819810.3,28987230208892.7,5236817495.83369,8133132.37505535,"GNB + TNB + GNS + Farmer",73,46
"1786",1786,1786,76783999771621.1,35540737061817.8,5315891743.72694,8022765.23154227,"GNB + TNB + GNS + Farmer",73,47
"1787",1787,1787,90894031629487.6,48672219353291.5,5409016138.0354,7847507.06384103,"GNB + TNB + GNS + Farmer",73,48
"1788",1788,1788,63055683321695,27551392113524.7,5179730802.6163,8166563.1627413,"GNB + TNB + GNS + Farmer",73,49
"1789",1789,1789,79236752693799.6,42522231684636.9,5278723245.04281,7922114.89663476,"GNB + TNB + GNS + Farmer",73,50
"1790",1790,1790,106645530606942,55082372628272.8,5496966662.186,7728801.43590353,"GNB + TNB + GNS + Farmer",74,1
"1791",1791,1791,64439022100046.1,26371667526708.2,5256351254.47512,8208922.88529027,"GNB + TNB + GNS + Farmer",74,2
"1792",1792,1792,62123481062263.7,28764523698409.1,5180105028.96154,8175426.10521646,"GNB + TNB + GNS + Farmer",74,3
"1793",1793,1793,99859766515550.3,46687311180846.9,5514594282.3783,7851847.39230575,"GNB + TNB + GNS + Farmer",74,4
"1794",1794,1794,100602715918268,60035891155202.3,5418064354.8564,7695947.27538978,"GNB + TNB + GNS + Farmer",74,5
"1795",1795,1795,74857988402271.1,36678248866490.3,5289673265.15063,8020735.98987927,"GNB + TNB + GNS + Farmer",74,6
"1796",1796,1796,79016147549184.5,35074033925296.8,5343764492.86749,8051426.83099612,"GNB + TNB + GNS + Farmer",74,7
"1797",1797,1797,93700191458625.2,44436883764547.2,5474823450.62384,7868777.64227111,"GNB + TNB + GNS + Farmer",74,8
"1798",1798,1798,106512884379516,57433464195476.6,5489799465.09862,7710183.08699829,"GNB + TNB + GNS + Farmer",74,9
"1799",1799,1799,97079498617010.3,46104248703017.1,5465871019.05463,7883691.4480587,"GNB + TNB + GNS + Farmer",74,10
"1800",1800,1800,78351447499688.2,32905739286054.5,5362003553.12494,8088222.61511288,"GNB + TNB + GNS + Farmer",74,11
"1801",1801,1801,101513331503859,59566337688455.3,5429845691.57023,7698678.44018703,"GNB + TNB + GNS + Farmer",74,12
"1802",1802,1802,72165689546855.4,32078010595454.3,5281057759.15572,8096341.50592201,"GNB + TNB + GNS + Farmer",74,13
"1803",1803,1803,90074760756331,43158982416055.5,5438151782.78509,7899672.68121144,"GNB + TNB + GNS + Farmer",74,14
"1804",1804,1804,103414016867941,54611108673200,5481935232.61346,7770309.53630559,"GNB + TNB + GNS + Farmer",74,15
"1805",1805,1805,69660081778125.1,30940217210774.8,5245691559.55164,8139091.73074844,"GNB + TNB + GNS + Farmer",74,16
"1806",1806,1806,94984144904017,53389372376456.7,5410388088.08022,7780592.91009103,"GNB + TNB + GNS + Farmer",74,17
"1807",1807,1807,65951189478846.7,27387757154484.9,5262450326.57699,8189107.8989585,"GNB + TNB + GNS + Farmer",74,18
"1808",1808,1808,86918854618977.2,47824019839541.8,5368252367.70956,7848590.76575018,"GNB + TNB + GNS + Farmer",74,19
"1809",1809,1809,80720763942038,41001642108199,5309602510.80555,7940403.01508003,"GNB + TNB + GNS + Farmer",74,20
"1810",1810,1810,82962026995833.1,42427314367384.4,5358918344.66729,7914990.12710199,"GNB + TNB + GNS + Farmer",74,21
"1811",1811,1811,97473817141642.2,50353888698913.2,5460006314.51766,7815950.3054765,"GNB + TNB + GNS + Farmer",74,22
"1812",1812,1812,81798088629084.8,37031306130627.8,5373867926.45985,7990253.59014018,"GNB + TNB + GNS + Farmer",74,23
"1813",1813,1813,92576684326917.7,49085578518788.1,5399004510.37348,7828002.68808488,"GNB + TNB + GNS + Farmer",74,24
"1814",1814,1814,74018396326549.3,33351403514080.5,5310101727.26569,8064771.13274939,"GNB + TNB + GNS + Farmer",74,25
"1815",1815,1815,73836857785454.3,31108028681330.1,5321188116.15572,8132449.48996504,"GNB + TNB + GNS + Farmer",74,26
"1816",1816,1816,105041939483991,52550145704050.1,5482662170.70516,7737666.02337054,"GNB + TNB + GNS + Farmer",74,27
"1817",1817,1817,82009055601273.7,38135902892986.5,5366665178.30157,8001470.90864454,"GNB + TNB + GNS + Farmer",74,28
"1818",1818,1818,84663102388617.8,40623200617580.2,5390417939.41606,7965496.18259479,"GNB + TNB + GNS + Farmer",74,29
"1819",1819,1819,66558136418354.3,29587678118403.2,5217024297.69526,8159763.76943549,"GNB + TNB + GNS + Farmer",74,30
"1820",1820,1820,68753044674299.2,29853561566591.2,5297953199.8145,8151285.88714963,"GNB + TNB + GNS + Farmer",74,31
"1821",1821,1821,63986863919065,28441412609159.5,5205638392.10783,8182984.47926916,"GNB + TNB + GNS + Farmer",74,32
"1822",1822,1822,73261562963435.1,34373026385349.6,5285513529.08754,8055238.44561073,"GNB + TNB + GNS + Farmer",74,33
"1823",1823,1823,83595058439562.7,38473246913210.5,5383903551.35774,7978390.83122627,"GNB + TNB + GNS + Farmer",74,34
"1824",1824,1824,64152900621953.4,29096254274186.7,5199787404.49574,8168461.62421521,"GNB + TNB + GNS + Farmer",74,35
"1825",1825,1825,66203674058365.1,27989480716371.8,5227674884.22312,8176786.91402681,"GNB + TNB + GNS + Farmer",74,36
"1826",1826,1826,99937808023269.7,56200626402712.4,5440509624.07383,7755036.73544464,"GNB + TNB + GNS + Farmer",74,37
"1827",1827,1827,90753354788565.7,39191855208914.2,5453333996.12394,7959992.09950573,"GNB + TNB + GNS + Farmer",74,38
"1828",1828,1828,95543921886044,51456592840251.9,5412743500.96204,7806779.18254145,"GNB + TNB + GNS + Farmer",74,39
"1829",1829,1829,73470923698800.1,31677829005144.7,5335460283.41174,8118872.96599049,"GNB + TNB + GNS + Farmer",74,40
"1830",1830,1830,102265667529742,55916731451778.7,5447594963.01802,7738031.90550353,"GNB + TNB + GNS + Farmer",74,41
"1831",1831,1831,67712029188021.8,26958551556266.6,5294401354.63572,8204355.20577362,"GNB + TNB + GNS + Farmer",74,42
"1832",1832,1832,102801099941907,52323890469628.4,5497058231.70311,7791950.15175313,"GNB + TNB + GNS + Farmer",74,43
"1833",1833,1833,95697984547466.8,49488041410046.9,5420780643.06867,7816210.91915753,"GNB + TNB + GNS + Farmer",74,44
"1834",1834,1834,69812248813319.4,28879485864404.7,5278846644.23988,8150267.05879494,"GNB + TNB + GNS + Farmer",74,45
"1835",1835,1835,102566408229671,48274841488451.5,5503623692.47819,7802429.6834392,"GNB + TNB + GNS + Farmer",74,46
"1836",1836,1836,85679617108189.7,40765426135743.5,5403399556.53179,7920398.0208762,"GNB + TNB + GNS + Farmer",74,47
"1837",1837,1837,67597791421584.9,28174012160418.6,5273146836.28893,8156203.99455259,"GNB + TNB + GNS + Farmer",74,48
"1838",1838,1838,88933216364516.4,49917255434483.6,5365335945.27368,7866463.90766294,"GNB + TNB + GNS + Farmer",74,49
"1839",1839,1839,84213748374483.6,41438176459757.3,5382340792.92115,7922769.81041621,"GNB + TNB + GNS + Farmer",74,50
"1840",1840,1840,66456063079203.1,26474176701354.8,5284047082.4699,8212564.05090035,"GNB + TNB + GNS + Farmer",75,1
"1841",1841,1841,102032860637341,44306368331865,5552547536.56975,7900370.94969736,"GNB + TNB + GNS + Farmer",75,2
"1842",1842,1842,100875799292025,57982255116829.3,5452075348.45448,7736151.60279717,"GNB + TNB + GNS + Farmer",75,3
"1843",1843,1843,105251504980206,50073651440097.1,5523347631.33958,7822064.24510116,"GNB + TNB + GNS + Farmer",75,4
"1844",1844,1844,63632295104074.2,26555305538809.4,5217012019.88934,8202959.701909,"GNB + TNB + GNS + Farmer",75,5
"1845",1845,1845,99043111219028.1,56767624841595.7,5441846235.27116,7763542.22477464,"GNB + TNB + GNS + Farmer",75,6
"1846",1846,1846,76555624034001,30632122182357.4,5322891296.18084,8083764.30941583,"GNB + TNB + GNS + Farmer",75,7
"1847",1847,1847,70195207647005.6,28020115560286.1,5315520283.31952,8183946.58491727,"GNB + TNB + GNS + Farmer",75,8
"1848",1848,1848,103325479748639,47052650501020.4,5535240400.87337,7874436.9694532,"GNB + TNB + GNS + Farmer",75,9
"1849",1849,1849,71529936050370.2,34942709435298.1,5225624517.59399,8063767.86581918,"GNB + TNB + GNS + Farmer",75,10
"1850",1850,1850,74503456690703.1,35727272095911.1,5291860485.95348,8052917.4331718,"GNB + TNB + GNS + Farmer",75,11
"1851",1851,1851,100307649514076,47650116050620.9,5481031185.77152,7856996.9533886,"GNB + TNB + GNS + Farmer",75,12
"1852",1852,1852,79063053589171.7,37937636108619,5341453772.53361,8002300.47862655,"GNB + TNB + GNS + Farmer",75,13
"1853",1853,1853,102923527294586,45946484703152.4,5549421067.89487,7893197.53464434,"GNB + TNB + GNS + Farmer",75,14
"1854",1854,1854,98375587904643.7,44616670343870.9,5513804102.86392,7904234.1483898,"GNB + TNB + GNS + Farmer",75,15
"1855",1855,1855,101161826181881,55074467561051.8,5473378629.32194,7786524.35784883,"GNB + TNB + GNS + Farmer",75,16
"1856",1856,1856,86086429792161.3,36317895318045.1,5453925190.61926,8030537.27900342,"GNB + TNB + GNS + Farmer",75,17
"1857",1857,1857,94739209583990.3,48613067217246.8,5435054673.56055,7842545.69210046,"GNB + TNB + GNS + Farmer",75,18
"1858",1858,1858,81648869860783.6,33299251609985.7,5403060103.97279,8037209.94695562,"GNB + TNB + GNS + Farmer",75,19
"1859",1859,1859,72910775679236.5,31840492925835.6,5324715290.41602,8122001.50784535,"GNB + TNB + GNS + Farmer",75,20
"1860",1860,1860,79810081874487.4,37835109436251.4,5338334732.11546,8015106.7345182,"GNB + TNB + GNS + Farmer",75,21
"1861",1861,1861,68555973713343.5,28458671275385,5310410976.27945,8198456.2287326,"GNB + TNB + GNS + Farmer",75,22
"1862",1862,1862,92712853308671.5,49050697506090.1,5415170189.36053,7837481.6951891,"GNB + TNB + GNS + Farmer",75,23
"1863",1863,1863,104727741071793,51202729083605.7,5505146197.75368,7797809.07936503,"GNB + TNB + GNS + Farmer",75,24
"1864",1864,1864,95333810196167.9,54161911758553.1,5425309686.48386,7787536.26972334,"GNB + TNB + GNS + Farmer",75,25
"1865",1865,1865,97178989221582.2,53402477251001.4,5449200182.32898,7805430.5254231,"GNB + TNB + GNS + Farmer",75,26
"1866",1866,1866,72701229083833.2,35598303810343.6,5252961507.92359,8063293.10479961,"GNB + TNB + GNS + Farmer",75,27
"1867",1867,1867,73805858714526.8,34517542250068.6,5302889081.67604,8072995.84082856,"GNB + TNB + GNS + Farmer",75,28
"1868",1868,1868,96919963793914.4,52741528713747.3,5428928085.05832,7810641.73272576,"GNB + TNB + GNS + Farmer",75,29
"1869",1869,1869,68807138598304.5,32345567762534.7,5262644200.91856,8112603.81409761,"GNB + TNB + GNS + Farmer",75,30
"1870",1870,1870,70747555340886.7,29801830827518.2,5307194319.61641,8166235.4065111,"GNB + TNB + GNS + Farmer",75,31
"1871",1871,1871,84495333183856.2,42119125336898.6,5368439625.12806,7962035.34686013,"GNB + TNB + GNS + Farmer",75,32
"1872",1872,1872,72662604293992.4,29163726607079.2,5346977524.37783,8134197.60426885,"GNB + TNB + GNS + Farmer",75,33
"1873",1873,1873,87901528940678,46066958436036.9,5379306962.5996,7882882.67145711,"GNB + TNB + GNS + Farmer",75,34
"1874",1874,1874,104063984974402,51821324581886.6,5497585625.12665,7798312.94801671,"GNB + TNB + GNS + Farmer",75,35
"1875",1875,1875,71302713239441.5,28733511260036.7,5306711569.06558,8153314.27159835,"GNB + TNB + GNS + Farmer",75,36
"1876",1876,1876,99935885226056.8,57048133557770,5438150784.88046,7736795.34771098,"GNB + TNB + GNS + Farmer",75,37
"1877",1877,1877,72401125161646.7,32002033287626.6,5269921669.6203,8088145.94226698,"GNB + TNB + GNS + Farmer",75,38
"1878",1878,1878,81490728394754.5,33060029215295.3,5385470017.32151,8038636.686034,"GNB + TNB + GNS + Farmer",75,39
"1879",1879,1879,82927977924536.3,39394939784898.5,5378559175.58181,7970893.70920825,"GNB + TNB + GNS + Farmer",75,40
"1880",1880,1880,90900253499182.7,41370447459779,5454857554.12495,7949820.46526648,"GNB + TNB + GNS + Farmer",75,41
"1881",1881,1881,93636732158971.6,41761729795774.6,5487936285.6165,7929789.52706992,"GNB + TNB + GNS + Farmer",75,42
"1882",1882,1882,70615989288424.9,32394792294376.9,5258779245.95253,8097487.15094443,"GNB + TNB + GNS + Farmer",75,43
"1883",1883,1883,80595107506358.7,33804632100590.6,5352789785.914,8061448.96465794,"GNB + TNB + GNS + Farmer",75,44
"1884",1884,1884,92236942812562.5,40747999475915.2,5463289279.24528,7946602.79486029,"GNB + TNB + GNS + Farmer",75,45
"1885",1885,1885,73610031499821.9,30298758864952,5359576465.62169,8129132.54324487,"GNB + TNB + GNS + Farmer",75,46
"1886",1886,1886,93278967715783.4,43119728821496.5,5465097858.05937,7940958.14661131,"GNB + TNB + GNS + Farmer",75,47
"1887",1887,1887,101539893107766,43711831860507.6,5527100801.28937,7907065.14627582,"GNB + TNB + GNS + Farmer",75,48
"1888",1888,1888,90167819058747,38803333541162,5437595036.61644,7951090.57432702,"GNB + TNB + GNS + Farmer",75,49
"1889",1889,1889,100999406263493,42771307134982.9,5521473840.60784,7917253.56897824,"GNB + TNB + GNS + Farmer",75,50
"1890",1890,1890,66338124068179.1,26366494669798.2,5256714363.42877,8248521.88144333,"Farmer",51,1
"1891",1891,1891,63843529653534.3,26527613059967.9,5188669140.3712,8242026.5141328,"Farmer",51,2
"1892",1892,1892,62276207355206.5,25694411480638,5218722417.51662,8239107.3217457,"Farmer",51,3
"1893",1893,1893,60660806339601.5,24503509553725.6,5193537578.51428,8254466.343004,"Farmer",52,1
"1894",1894,1894,60729722291085.2,24557953226622.3,5197938117.79042,8248218.13107611,"Farmer",52,2
"1895",1895,1895,61051186024746.8,25607910486050.9,5190525330.67052,8238978.5948547,"Farmer",52,3
"1896",1896,1896,64776468039568.6,25578651279641.1,5251588940.0943,8240946.0642855,"Farmer",53,1
"1897",1897,1897,63135946475716.5,26762359111811.5,5249577890.45573,8245205.30948409,"Farmer",53,2
